3.2808	-0.018036
3.2816	-0.0180439
3.2821	-0.0180488
3.2832	-0.0180595
3.2834	-0.0180615
3.2847	-0.0180742
3.2848	-0.0180752
3.2864	-0.0180909
3.2873	-0.0180997
3.2886	-0.0181124
3.2896	-0.0181222
3.2899	-0.0181252
3.2912	-0.0181379
3.2925	-0.0181506
3.2928	-0.0181536
3.2938	-0.0181634
3.2944	-0.0181693
3.2951	-0.0181761
3.2964	-0.0181889
3.2976	-0.0182006
3.2977	-0.0182016
3.2992	-0.0182163
3.3003	-0.0182271
3.3008	-0.018232
3.3016	-0.0182398
3.3024	-0.0182477
3.3029	-0.0182526
3.3042	-0.0182653
3.3055	-0.0182781
3.3056	-0.0182791
3.3068	-0.0182908
3.3072	-0.0182948
3.3081	-0.0183036
3.3088	-0.0183105
3.3094	-0.0183164
3.3104	-0.0183262
3.3107	-0.0183291
3.3133	-0.0183546
3.3136	-0.0183576
3.3146	-0.0183674
3.3152	-0.0183733
3.3159	-0.0183801
3.3168	-0.018389
3.3172	-0.0183929
3.3184	-0.0184047
3.3185	-0.0184057
3.3198	-0.0184184
3.3211	-0.0184312
3.3216	-0.0184361
3.3224	-0.018444
3.3232	-0.0184518
3.3237	-0.0184567
3.3248	-0.0184675
3.3263	-0.0184823
3.3264	-0.0184832
3.3276	-0.018495
3.3289	-0.0185078
3.3296	-0.0185147
3.3302	-0.0185206
3.3312	-0.0185304
3.3315	-0.0185334
3.3328	-0.0185461
3.3341	-0.0185589
3.3344	-0.0185619
3.3354	-0.0185717
3.3367	-0.0185845
3.3376	-0.0185933
3.3392	-0.018609
3.3393	-0.01861
3.3406	-0.0186228
3.3408	-0.0186248
3.3419	-0.0186356
3.3424	-0.0186405
3.3432	-0.0186484
3.3445	-0.0186611
3.3456	-0.0186719
3.3458	-0.0186739
3.3471	-0.0186867
3.3472	-0.0186877
3.3484	-0.0186995
3.3488	-0.0187034
3.3497	-0.0187123
3.3504	-0.0187192
3.3523	-0.0187378
3.3536	-0.0187506
3.3549	-0.0187634
3.3552	-0.0187664
3.3562	-0.0187762
3.3568	-0.0187821
3.3575	-0.018789
3.3584	-0.0187978
3.3588	-0.0188018
3.3601	-0.0188146
3.3614	-0.0188274
3.3616	-0.0188293
3.3627	-0.0188402
3.3632	-0.0188451
3.3648	-0.0188608
3.3653	-0.0188657
3.3664	-0.0188766
3.3666	-0.0188785
3.3679	-0.0188913
3.3692	-0.0189041
3.3696	-0.0189081
3.3705	-0.0189169
3.3712	-0.0189238
3.3718	-0.0189297
3.3728	-0.0189396
3.3731	-0.0189425
3.3744	-0.0189553
3.3757	-0.0189681
3.3776	-0.0189868
3.3783	-0.0189937
3.3792	-0.0190026
3.3796	-0.0190065
3.3808	-0.0190183
3.3809	-0.0190193
3.3822	-0.0190321
3.3824	-0.0190341
3.3835	-0.0190449
3.3848	-0.0190577
3.3856	-0.0190656
3.3861	-0.0190705
3.3872	-0.0190813
3.3874	-0.0190833
3.3887	-0.0190961
3.3888	-0.0190971
3.3904	-0.0191128
3.3913	-0.0191217
3.3926	-0.0191345
3.3936	-0.0191444
3.3939	-0.0191473
3.3952	-0.0191601
3.3965	-0.0191729
3.3968	-0.0191759
3.3978	-0.0191857
3.3984	-0.0191916
3.3991	-0.0191985
3.4004	-0.0192113
3.4016	-0.0192231
3.4017	-0.0192241
3.4032	-0.0192389
3.4043	-0.0192497
3.4048	-0.0192547
3.4056	-0.0192625
3.4064	-0.0192704
3.4069	-0.0192753
3.4082	-0.0192881
3.4095	-0.019301
3.4096	-0.0193019
3.4108	-0.0193138
3.4112	-0.0193177
3.4121	-0.0193266
3.4128	-0.0193335
3.4134	-0.0193394
3.4144	-0.0193492
3.4147	-0.0193522
3.4173	-0.0193778
3.4176	-0.0193807
3.4186	-0.0193906
3.4192	-0.0193965
3.4199	-0.0194034
3.4208	-0.0194122
3.4212	-0.0194162
3.4224	-0.019428
3.4225	-0.019429
3.4238	-0.0194418
3.4251	-0.0194546
3.4256	-0.0194595
3.4264	-0.0194674
3.4272	-0.0194753
3.4277	-0.0194802
3.4288	-0.019491
3.4303	-0.0195058
3.4304	-0.0195068
3.4316	-0.0195186
3.4329	-0.0195314
3.4336	-0.0195383
3.4342	-0.0195442
3.4352	-0.0195541
3.4355	-0.019557
3.4368	-0.0195698
3.4381	-0.0195826
3.4384	-0.0195856
3.4394	-0.0195954
3.4407	-0.0196082
3.4416	-0.0196171
3.4432	-0.0196328
3.4433	-0.0196338
3.4446	-0.0196466
3.4448	-0.0196486
3.4459	-0.0196594
3.4464	-0.0196643
3.4472	-0.0196722
3.4485	-0.019685
3.4496	-0.0196958
3.4498	-0.0196978
3.4511	-0.0197106
3.4512	-0.0197116
3.4524	-0.0197234
3.4528	-0.0197273
3.4537	-0.0197362
3.4544	-0.0197431
3.4563	-0.0197618
3.4576	-0.0197746
3.4589	-0.0197874
3.4592	-0.0197903
3.4602	-0.0198001
3.4608	-0.019806
3.4615	-0.0198129
3.4624	-0.0198218
3.4628	-0.0198257
3.4641	-0.0198385
3.4654	-0.0198513
3.4656	-0.0198533
3.4667	-0.0198641
3.4672	-0.019869
3.4688	-0.0198847
3.4693	-0.0198897
3.4704	-0.0199005
3.4706	-0.0199024
3.4719	-0.0199152
3.4732	-0.019928
3.4736	-0.0199319
3.4745	-0.0199408
3.4752	-0.0199477
3.4758	-0.0199536
3.4768	-0.0199634
3.4771	-0.0199664
3.4784	-0.0199791
3.4797	-0.0199919
3.4816	-0.0200106
3.4823	-0.0200175
3.4832	-0.0200263
3.4836	-0.0200302
